Distance_(pixels),Gray_Value
1234,0.015686
1235,0.023529
1236,0.007843
1237,0.003922
1238,0.039216
1239,0.050980
1240,0.027451
1241,0.007843
1242,0.019608
1243,0.054902
1244,0.074510
1245,0.066667
1246,0.047059
1247,0.023529
1248,0.003922
1249,0.015686
1250,0.023529
1251,0.011765
1252,0.007843
1253,0.023529
1254,0.043137
1255,0.019608
1256,0.011765
1257,0.047059
1258,0.050980
1259,0.027451
1260,0.007843
1261,0.023529
1262,0.043137
1263,0.043137
1264,0.027451
1265,0.019608
1266,0.039216
1267,0.039216
1268,0.011765
1269,0.000000
1270,0.007843
1271,0.019608
1272,0.027451
1273,0.035294
1274,0.019608
1275,0.007843
1276,0.023529
1277,0.050980
1278,0.000000
